x	y	z	valeur
0.400000	0.400000	0.800000	0.035894
0.400000	0.400000	0.900000	0.007681
0.400000	0.400000	1.000000	0.007681
0.400000	0.500000	0.000000	0.002685
0.400000	0.500000	0.100000	0.002685
0.400000	0.500000	0.200000	0.003583
0.400000	0.500000	0.300000	0.004489
0.400000	0.500000	0.400000	0.005630
0.400000	0.500000	0.500000	0.007633
0.400000	0.500000	0.600000	0.012100
0.400000	0.500000	0.700000	0.022250
0.400000	0.500000	0.800000	0.025420
0.400000	0.500000	0.900000	0.007725
0.400000	0.500000	1.000000	0.007725
0.400000	0.600000	0.000000	0.002704
0.400000	0.600000	0.100000	0.002704
0.400000	0.600000	0.200000	0.003574
0.400000	0.600000	0.300000	0.004413
0.400000	0.600000	0.400000	0.005434
0.400000	0.600000	0.500000	0.007198
0.400000	0.600000	0.600000	0.011021
0.400000	0.600000	0.700000	0.020588
0.400000	0.600000	0.800000	0.038538
0.400000	0.600000	0.900000	0.007897
0.400000	0.600000	1.000000	0.007897
0.400000	0.700000	0.000000	0.002760
0.400000	0.700000	0.100000	0.002760
0.400000	0.700000	0.200000	0.003527
0.400000	0.700000	0.300000	0.004165
0.400000	0.700000	0.400000	0.004830
0.400000	0.700000	0.500000	0.005966
0.400000	0.700000	0.600000	0.008153
0.400000	0.700000	0.700000	0.012928
0.400000	0.700000	0.800000	0.034004
0.400000	0.700000	0.900000	0.075076
0.400000	0.700000	1.000000	0.075076
0.400000	0.800000	0.000000	0.002886
0.400000	0.800000	0.100000	0.002886
0.400000	0.800000	0.200000	0.003463
0.400000	0.800000	0.300000	0.003729
0.400000	0.800000	0.400000	0.003928
0.400000	0.800000	0.500000	0.004306
0.400000	0.800000	0.600000	0.004678
0.400000	0.800000	0.700000	0.004888
0.400000	0.800000	0.800000	0.003369
0.400000	0.800000	0.900000	0.001295
0.400000	0.800000	1.000000	0.001295
0.400000	0.900000	0.000000	0.003227
0.400000	0.900000	0.100000	0.003227
0.400000	0.900000	0.200000	0.003255
0.400000	0.900000	0.300000	0.003222
0.400000	0.900000	0.400000	0.003186
0.400000	0.900000	0.500000	0.003059
0.400000	0.900000	0.600000	0.002545
0.400000	0.900000	0.700000	0.002238
0.400000	0.900000	0.800000	0.001135
0.400000	0.900000	0.900000	0.001291
0.400000	0.900000	1.000000	0.001291
